departure_airport,arrival_airport,flight_number,departure_time,arrival_time
AUS,FLL,2272,2025-12-14 06:20:00,2025-12-14 10:00:00
AUS,FLL,2272,2025-12-15 06:20:00,2025-12-15 10:00:00
AUS,FLL,2272,2025-12-16 06:20:00,2025-12-16 10:00:00
AUS,FLL,2272,2025-12-17 06:20:00,2025-12-17 10:00:00
AUS,FLL,2272,2025-12-18 06:10:00,2025-12-18 10:09:00
AUS,FLL,2272,2025-12-19 06:10:00,2025-12-19 10:09:00
AUS,FLL,2272,2025-12-20 06:10:00,2025-12-20 10:09:00
AUS,FLL,2272,2025-12-21 06:10:00,2025-12-21 10:09:00
AUS,FLL,2272,2025-12-22 06:10:00,2025-12-22 10:09:00
AUS,FLL,2272,2025-12-23 06:10:00,2025-12-23 10:09:00
AUS,FLL,2272,2025-12-24 06:10:00,2025-12-24 10:09:00
AUS,FLL,2272,2025-12-25 06:10:00,2025-12-25 10:09:00
AUS,FLL,2272,2025-12-26 06:10:00,2025-12-26 10:09:00
AUS,FLL,2272,2025-12-27 06:10:00,2025-12-27 10:09:00
AUS,FLL,2272,2025-12-28 06:10:00,2025-12-28 10:09:00
AUS,FLL,2272,2025-12-29 06:10:00,2025-12-29 10:09:00
AUS,FLL,2272,2025-12-30 06:10:00,2025-12-30 10:09:00
AUS,FLL,2272,2025-12-31 06:10:00,2025-12-31 10:09:00
BDL,FLL,1089,2025-12-18 20:45:00,2025-12-18 23:59:00
BDL,FLL,1089,2025-12-19 17:08:00,2025-12-19 20:27:00
BDL,FLL,1089,2025-12-20 21:20:00,2025-12-21 00:36:00
BDL,FLL,1089,2025-12-21 20:45:00,2025-12-21 23:59:00
BDL,FLL,1089,2025-12-22 17:08:00,2025-12-22 20:27:00
BDL,FLL,1089,2025-12-23 21:20:00,2025-12-24 00:36:00
BDL,FLL,1089,2025-12-24 17:03:00,2025-12-24 20:22:00
BDL,FLL,1089,2025-12-25 20:45:00,2025-12-25 23:59:00
BDL,FLL,1089,2025-12-26 17:03:00,2025-12-26 20:22:00
BDL,FLL,1089,2025-12-27 21:20:00,2025-12-28 00:36:00
BDL,FLL,1089,2025-12-28 20:45:00,2025-12-28 23:59:00
BDL,FLL,1089,2025-12-29 17:08:00,2025-12-29 20:27:00
BDL,FLL,1089,2025-12-30 21:20:00,2025-12-31 00:36:00
BDL,FLL,1089,2025-12-31 17:03:00,2025-12-31 20:22:00
BDL,FLL,1259,2025-12-08 18:35:00,2025-12-08 21:47:00
BDL,FLL,1259,2025-12-12 18:20:00,2025-12-12 21:32:00
BDL,FLL,1259,2025-12-13 18:40:00,2025-12-13 21:52:00
BDL,FLL,1259,2025-12-15 18:45:00,2025-12-15 21:57:00
BDL,FLL,259,2025-12-04 12:28:00,2025-12-04 15:32:00
BDL,FLL,259,2025-12-05 12:28:00,2025-12-05 15:32:00
BDL,FLL,259,2025-12-06 12:08:00,2025-12-06 15:20:00
BDL,FLL,259,2025-12-07 12:08:00,2025-12-07 15:20:00
BDL,FLL,259,2025-12-08 12:08:00,2025-12-08 15:20:00
BDL,FLL,259,2025-12-11 12:08:00,2025-12-11 15:20:00
BDL,FLL,259,2025-12-12 12:08:00,2025-12-12 15:20:00
BDL,FLL,259,2025-12-13 13:55:00,2025-12-13 16:58:00
BDL,FLL,259,2025-12-14 12:08:00,2025-12-14 15:20:00
BDL,FLL,259,2025-12-15 12:08:00,2025-12-15 15:20:00
BDL,FLL,259,2025-12-17 12:08:00,2025-12-17 15:20:00
BDL,FLL,259,2025-12-18 11:55:00,2025-12-18 15:13:00
BDL,FLL,259,2025-12-19 11:55:00,2025-12-19 15:13:00
BDL,FLL,259,2025-12-20 12:00:00,2025-12-20 15:18:00
BDL,FLL,259,2025-12-21 11:55:00,2025-12-21 15:13:00
BDL,FLL,259,2025-12-22 11:55:00,2025-12-22 15:13:00
BDL,FLL,259,2025-12-23 11:55:00,2025-12-23 15:13:00
BDL,FLL,259,2025-12-24 11:55:00,2025-12-24 15:13:00
BDL,FLL,259,2025-12-25 11:55:00,2025-12-25 15:13:00
BDL,FLL,259,2025-12-26 11:55:00,2025-12-26 15:13:00
BDL,FLL,259,2025-12-27 12:00:00,2025-12-27 15:18:00
BDL,FLL,259,2025-12-28 11:55:00,2025-12-28 15:13:00
BDL,FLL,259,2025-12-29 11:55:00,2025-12-29 15:13:00
BDL,FLL,259,2025-12-30 11:55:00,2025-12-30 15:13:00
BDL,FLL,259,2025-12-31 11:55:00,2025-12-31 15:13:00
BDL,FLL,959,2025-12-01 06:00:00,2025-12-01 09:10:00
BDL,FLL,959,2025-12-02 06:00:00,2025-12-02 09:10:00
BDL,FLL,959,2025-12-03 06:00:00,2025-12-03 09:10:00
BDL,FLL,959,2025-12-04 06:00:00,2025-12-04 09:10:00
BDL,FLL,959,2025-12-05 06:00:00,2025-12-05 09:10:00
BDL,FLL,959,2025-12-06 06:00:00,2025-12-06 09:10:00
BDL,FLL,959,2025-12-07 06:00:00,2025-12-07 09:10:00
BDL,FLL,959,2025-12-08 06:00:00,2025-12-08 09:10:00
BDL,FLL,959,2025-12-09 06:00:00,2025-12-09 09:10:00
BDL,FLL,959,2025-12-10 06:00:00,2025-12-10 09:10:00
BDL,FLL,959,2025-12-11 06:00:00,2025-12-11 09:10:00
BDL,FLL,959,2025-12-12 06:00:00,2025-12-12 09:10:00
BDL,FLL,959,2025-12-13 06:00:00,2025-12-13 09:10:00
BDL,FLL,959,2025-12-14 06:00:00,2025-12-14 09:10:00
BDL,FLL,959,2025-12-15 06:00:00,2025-12-15 09:10:00
BDL,FLL,959,2025-12-16 06:00:00,2025-12-16 09:10:00
BDL,FLL,959,2025-12-17 06:00:00,2025-12-17 09:10:00
BDL,FLL,959,2025-12-18 06:00:00,2025-12-18 09:16:00
BDL,FLL,959,2025-12-19 06:00:00,2025-12-19 09:16:00
BDL,FLL,959,2025-12-20 06:00:00,2025-12-20 09:16:00
BDL,FLL,959,2025-12-21 06:00:00,2025-12-21 09:16:00
BDL,FLL,959,2025-12-22 06:00:00,2025-12-22 09:16:00
BDL,FLL,959,2025-12-23 06:00:00,2025-12-23 09:16:00
BDL,FLL,959,2025-12-24 06:00:00,2025-12-24 09:16:00
BDL,FLL,959,2025-12-26 06:00:00,2025-12-26 09:16:00
BDL,FLL,959,2025-12-27 06:00:00,2025-12-27 09:16:00
BDL,FLL,959,2025-12-28 06:00:00,2025-12-28 09:16:00
BDL,FLL,959,2025-12-29 06:00:00,2025-12-29 09:16:00
BDL,FLL,959,2025-12-30 06:00:00,2025-12-30 09:16:00
BDL,FLL,959,2025-12-31 06:00:00,2025-12-31 09:16:00
BDL,JFK,676,2025-12-02 07:02:00,2025-12-02 08:15:00
BDL,JFK,676,2025-12-03 07:02:00,2025-12-03 08:15:00
BDL,JFK,676,2025-12-04 07:02:00,2025-12-04 08:15:00
BDL,JFK,676,2025-12-05 07:02:00,2025-12-05 08:15:00
BDL,JFK,676,2025-12-06 07:02:00,2025-12-06 08:15:00
BDL,JFK,676,2025-12-07 07:02:00,2025-12-07 08:15:00
BDL,JFK,676,2025-12-08 07:02:00,2025-12-08 08:15:00
BDL,JFK,676,2025-12-09 07:02:00,2025-12-09 08:15:00
BDL,JFK,676,2025-12-10 07:02:00,2025-12-10 08:15:00
BDL,JFK,676,2025-12-11 07:02:00,2025-12-11 08:15:00
BDL,JFK,676,2025-12-12 07:02:00,2025-12-12 08:15:00
BDL,JFK,676,2025-12-13 07:02:00,2025-12-13 08:15:00
BDL,JFK,676,2025-12-14 07:02:00,2025-12-14 08:15:00
BDL,JFK,676,2025-12-15 07:02:00,2025-12-15 08:15:00
BDL,JFK,676,2025-12-16 07:02:00,2025-12-16 08:15:00
BDL,JFK,676,2025-12-17 07:02:00,2025-12-17 08:15:00
BDL,JFK,676,2025-12-18 06:00:00,2025-12-18 07:07:00
BDL,JFK,676,2025-12-19 06:00:00,2025-12-19 07:07:00
BDL,JFK,676,2025-12-20 06:00:00,2025-12-20 07:07:00
BDL,JFK,676,2025-12-21 06:00:00,2025-12-21 07:07:00
BDL,JFK,676,2025-12-22 06:00:00,2025-12-22 07:07:00
BDL,JFK,676,2025-12-23 06:00:00,2025-12-23 07:07:00
BDL,JFK,676,2025-12-24 06:00:00,2025-12-24 07:07:00
BDL,JFK,676,2025-12-25 06:00:00,2025-12-25 07:07:00
BDL,JFK,676,2025-12-26 06:00:00,2025-12-26 07:07:00
BDL,JFK,676,2025-12-27 06:00:00,2025-12-27 07:07:00
BDL,JFK,676,2025-12-28 06:00:00,2025-12-28 07:07:00
BDL,JFK,676,2025-12-29 06:00:00,2025-12-29 07:07:00
BDL,JFK,676,2025-12-30 06:00:00,2025-12-30 07:07:00
BDL,JFK,676,2025-12-31 06:00:00,2025-12-31 07:07:00
BDL,MCO,1337,2025-12-18 17:32:00,2025-12-18 20:35:00
BDL,MCO,1337,2025-12-19 17:32:00,2025-12-19 20:35:00
BDL,MCO,1337,2025-12-20 17:32:00,2025-12-20 20:37:00
BDL,MCO,1337,2025-12-21 17:32:00,2025-12-21 20:35:00
BDL,MCO,1337,2025-12-22 17:32:00,2025-12-22 20:35:00
BDL,MCO,1337,2025-12-23 17:32:00,2025-12-23 20:35:00
BDL,MCO,1337,2025-12-24 17:32:00,2025-12-24 20:35:00
BDL,MCO,1337,2025-12-25 17:32:00,2025-12-25 20:35:00
BDL,MCO,1337,2025-12-26 17:32:00,2025-12-26 20:35:00
BDL,MCO,1337,2025-12-27 17:32:00,2025-12-27 20:35:00
BDL,MCO,1337,2025-12-28 17:32:00,2025-12-28 20:35:00
BDL,MCO,1337,2025-12-29 17:32:00,2025-12-29 20:35:00
BDL,MCO,1337,2025-12-30 17:32:00,2025-12-30 20:35:00
BDL,MCO,1337,2025-12-31 17:32:00,2025-12-31 20:35:00
BDL,MCO,1437,2025-12-02 15:51:00,2025-12-02 18:53:00
BDL,MCO,1437,2025-12-03 15:51:00,2025-12-03 18:53:00
BDL,MCO,1437,2025-12-04 15:51:00,2025-12-04 18:53:00
BDL,MCO,1437,2025-12-05 15:51:00,2025-12-05 18:53:00
BDL,MCO,1437,2025-12-06 16:37:00,2025-12-06 19:40:00
BDL,MCO,1437,2025-12-07 16:34:00,2025-12-07 19:37:00
BDL,MCO,1437,2025-12-08 16:34:00,2025-12-08 19:37:00
BDL,MCO,1437,2025-12-09 16:34:00,2025-12-09 19:37:00
BDL,MCO,1437,2025-12-10 16:34:00,2025-12-10 19:37:00
BDL,MCO,1437,2025-12-11 16:34:00,2025-12-11 19:37:00
BDL,MCO,1437,2025-12-12 16:34:00,2025-12-12 19:37:00
BDL,MCO,1437,2025-12-13 16:34:00,2025-12-13 19:37:00
BDL,MCO,1437,2025-12-14 16:34:00,2025-12-14 19:37:00
BDL,MCO,1437,2025-12-15 16:34:00,2025-12-15 19:37:00
BDL,MCO,1437,2025-12-16 16:34:00,2025-12-16 19:37:00
BDL,MCO,1437,2025-12-17 15:51:00,2025-12-17 18:53:00
BDL,MCO,37,2025-12-02 09:53:00,2025-12-02 12:49:00
BDL,MCO,37,2025-12-03 09:53:00,2025-12-03 12:49:00
BDL,MCO,37,2025-12-04 09:53:00,2025-12-04 12:49:00
BDL,MCO,37,2025-12-05 09:53:00,2025-12-05 12:49:00
BDL,MCO,37,2025-12-06 09:53:00,2025-12-06 12:49:00
BDL,MCO,37,2025-12-07 09:53:00,2025-12-07 12:49:00
BDL,MCO,37,2025-12-08 09:53:00,2025-12-08 12:49:00
BDL,MCO,37,2025-12-09 09:53:00,2025-12-09 12:49:00
BDL,MCO,37,2025-12-10 09:53:00,2025-12-10 12:49:00
BDL,MCO,37,2025-12-11 09:53:00,2025-12-11 12:49:00
BDL,MCO,37,2025-12-12 09:53:00,2025-12-12 12:49:00
BDL,MCO,37,2025-12-13 09:53:00,2025-12-13 12:49:00
BDL,MCO,37,2025-12-14 09:53:00,2025-12-14 12:49:00
BDL,MCO,37,2025-12-15 09:53:00,2025-12-15 12:49:00
BDL,MCO,37,2025-12-16 09:53:00,2025-12-16 12:49:00
BDL,MCO,37,2025-12-17 09:53:00,2025-12-17 12:49:00
BDL,MCO,37,2025-12-18 13:55:00,2025-12-18 17:05:00
BDL,MCO,37,2025-12-19 13:55:00,2025-12-19 17:05:00
BDL,MCO,37,2025-12-20 13:55:00,2025-12-20 17:05:00
BDL,MCO,37,2025-12-21 13:55:00,2025-12-21 17:05:00
BDL,MCO,37,2025-12-22 13:55:00,2025-12-22 17:05:00
BDL,MCO,37,2025-12-23 13:55:00,2025-12-23 17:05:00
BDL,MCO,37,2025-12-24 13:55:00,2025-12-24 17:05:00
BDL,MCO,37,2025-12-25 13:55:00,2025-12-25 17:05:00
BDL,MCO,37,2025-12-26 13:55:00,2025-12-26 17:05:00
BDL,MCO,37,2025-12-27 13:55:00,2025-12-27 17:05:00
BDL,MCO,37,2025-12-28 13:55:00,2025-12-28 17:05:00
BDL,MCO,37,2025-12-29 13:55:00,2025-12-29 17:05:00
BDL,MCO,37,2025-12-30 13:55:00,2025-12-30 17:05:00
BDL,MCO,37,2025-12-31 13:55:00,2025-12-31 17:05:00
BDL,MCO,737,2025-12-01 06:00:00,2025-12-01 09:00:00
BDL,MCO,737,2025-12-02 06:00:00,2025-12-02 09:00:00
BDL,MCO,737,2025-12-03 06:00:00,2025-12-03 09:00:00
BDL,MCO,737,2025-12-04 06:00:00,2025-12-04 09:00:00
BDL,MCO,737,2025-12-05 06:00:00,2025-12-05 09:00:00
BDL,MCO,737,2025-12-06 06:00:00,2025-12-06 09:00:00
BDL,MCO,737,2025-12-07 06:00:00,2025-12-07 09:00:00
BDL,MCO,737,2025-12-08 06:00:00,2025-12-08 09:00:00
BDL,MCO,737,2025-12-09 06:00:00,2025-12-09 09:00:00
BDL,MCO,737,2025-12-10 06:00:00,2025-12-10 09:00:00
BDL,MCO,737,2025-12-11 06:00:00,2025-12-11 09:00:00
BDL,MCO,737,2025-12-12 06:00:00,2025-12-12 09:00:00
BDL,MCO,737,2025-12-13 06:00:00,2025-12-13 09:00:00
BDL,MCO,737,2025-12-14 06:00:00,2025-12-14 09:00:00
BDL,MCO,737,2025-12-15 06:00:00,2025-12-15 09:00:00
BDL,MCO,737,2025-12-16 06:00:00,2025-12-16 09:00:00
BDL,MCO,737,2025-12-17 06:00:00,2025-12-17 09:00:00
BDL,MCO,737,2025-12-18 07:50:00,2025-12-18 10:56:00
BDL,MCO,737,2025-12-19 07:50:00,2025-12-19 10:56:00
BDL,MCO,737,2025-12-20 08:41:00,2025-12-20 11:45:00
BDL,MCO,737,2025-12-21 07:50:00,2025-12-21 10:56:00
BDL,MCO,737,2025-12-22 07:50:00,2025-12-22 10:56:00
BDL,MCO,737,2025-12-23 07:50:00,2025-12-23 10:56:00
BDL,MCO,737,2025-12-24 07:50:00,2025-12-24 10:56:00
BDL,MCO,737,2025-12-25 07:50:00,2025-12-25 10:56:00
BDL,MCO,737,2025-12-26 07:50:00,2025-12-26 10:56:00
BDL,MCO,737,2025-12-27 08:41:00,2025-12-27 11:45:00
BDL,MCO,737,2025-12-28 07:50:00,2025-12-28 10:56:00
BDL,MCO,737,2025-12-29 07:50:00,2025-12-29 10:56:00
BDL,MCO,737,2025-12-30 07:50:00,2025-12-30 10:56:00
BDL,MCO,737,2025-12-31 07:50:00,2025-12-31 10:56:00
BDL,PBI,1141,2025-12-04 14:30:00,2025-12-04 17:35:00
BDL,PBI,1141,2025-12-05 14:30:00,2025-12-05 17:35:00
BDL,PBI,1141,2025-12-06 15:35:00,2025-12-06 18:42:00
BDL,PBI,1141,2025-12-07 14:30:00,2025-12-07 17:35:00
BDL,PBI,1141,2025-12-08 14:30:00,2025-12-08 17:35:00
BDL,PBI,1141,2025-12-09 14:30:00,2025-12-09 17:35:00
BDL,PBI,1141,2025-12-10 14:30:00,2025-12-10 17:35:00
BDL,PBI,1141,2025-12-11 14:30:00,2025-12-11 17:35:00
BDL,PBI,1141,2025-12-12 14:30:00,2025-12-12 17:35:00
BDL,PBI,1141,2025-12-13 15:00:00,2025-12-13 18:05:00
BDL,PBI,1141,2025-12-14 14:30:00,2025-12-14 17:35:00
BDL,PBI,1141,2025-12-15 14:30:00,2025-12-15 17:35:00
BDL,PBI,1141,2025-12-16 14:30:00,2025-12-16 17:35:00
BDL,PBI,1141,2025-12-17 15:45:00,2025-12-17 18:52:00
BDL,PBI,1141,2025-12-18 11:02:00,2025-12-18 14:13:00
BDL,PBI,1141,2025-12-19 11:02:00,2025-12-19 14:13:00
BDL,PBI,1141,2025-12-20 11:02:00,2025-12-20 14:13:00
BDL,PBI,1141,2025-12-21 11:02:00,2025-12-21 14:13:00
BDL,PBI,1141,2025-12-22 11:02:00,2025-12-22 14:13:00
BDL,PBI,1141,2025-12-23 11:02:00,2025-12-23 14:13:00
BDL,PBI,1141,2025-12-24 11:02:00,2025-12-24 14:13:00
BDL,PBI,1141,2025-12-25 11:02:00,2025-12-25 14:13:00
BDL,PBI,1141,2025-12-26 11:02:00,2025-12-26 14:13:00
BDL,PBI,1141,2025-12-27 11:02:00,2025-12-27 14:13:00
BDL,PBI,1141,2025-12-28 11:02:00,2025-12-28 14:13:00
BDL,PBI,1141,2025-12-29 11:02:00,2025-12-29 14:13:00
BDL,PBI,1141,2025-12-30 11:02:00,2025-12-30 14:13:00
BDL,PBI,1141,2025-12-31 11:02:00,2025-12-31 14:13:00
BDL,PBI,1241,2025-12-18 18:25:00,2025-12-18 21:32:00
BDL,PBI,1241,2025-12-19 18:25:00,2025-12-19 21:32:00
BDL,PBI,1241,2025-12-20 18:25:00,2025-12-20 21:32:00
BDL,PBI,1241,2025-12-21 18:25:00,2025-12-21 21:32:00
BDL,PBI,1241,2025-12-22 18:25:00,2025-12-22 21:32:00
BDL,PBI,1241,2025-12-23 18:25:00,2025-12-23 21:32:00
BDL,PBI,1241,2025-12-24 18:25:00,2025-12-24 21:32:00
BDL,PBI,1241,2025-12-25 18:25:00,2025-12-25 21:32:00
BDL,PBI,1241,2025-12-26 18:25:00,2025-12-26 21:32:00
BDL,PBI,1241,2025-12-27 18:25:00,2025-12-27 21:32:00
BDL,PBI,1241,2025-12-28 18:25:00,2025-12-28 21:32:00
BDL,PBI,1241,2025-12-29 18:25:00,2025-12-29 21:32:00
BDL,PBI,1241,2025-12-30 18:25:00,2025-12-30 21:32:00
BDL,PBI,1241,2025-12-31 18:25:00,2025-12-31 21:32:00
BDL,RSW,2103,2025-12-02 12:20:00,2025-12-02 15:39:00
BDL,RSW,2103,2025-12-03 12:20:00,2025-12-03 15:39:00
BDL,RSW,2103,2025-12-04 12:20:00,2025-12-04 15:39:00
BDL,RSW,2103,2025-12-05 12:20:00,2025-12-05 15:39:00
BDL,RSW,2103,2025-12-06 12:20:00,2025-12-06 15:39:00
BDL,RSW,2103,2025-12-07 12:20:00,2025-12-07 15:39:00
BDL,RSW,2103,2025-12-08 12:20:00,2025-12-08 15:39:00
BDL,RSW,2103,2025-12-09 12:20:00,2025-12-09 15:39:00
BDL,RSW,2103,2025-12-10 12:20:00,2025-12-10 15:39:00
BDL,RSW,2103,2025-12-11 12:20:00,2025-12-11 15:39:00
BDL,RSW,2103,2025-12-12 12:20:00,2025-12-12 15:39:00
BDL,RSW,2103,2025-12-13 12:20:00,2025-12-13 15:39:00
BDL,RSW,2103,2025-12-14 12:20:00,2025-12-14 15:39:00
BDL,RSW,2103,2025-12-15 12:20:00,2025-12-15 15:39:00
BDL,RSW,2103,2025-12-16 12:20:00,2025-12-16 15:39:00
BDL,RSW,2103,2025-12-17 12:20:00,2025-12-17 15:39:00
BDL,RSW,2103,2025-12-18 10:16:00,2025-12-18 13:40:00
BDL,RSW,2103,2025-12-19 10:16:00,2025-12-19 13:40:00
BDL,RSW,2103,2025-12-20 10:16:00,2025-12-20 13:40:00
BDL,RSW,2103,2025-12-21 10:16:00,2025-12-21 13:40:00
BDL,RSW,2103,2025-12-22 10:16:00,2025-12-22 13:40:00
BDL,RSW,2103,2025-12-23 10:36:00,2025-12-23 14:00:00
BDL,RSW,2103,2025-12-24 10:36:00,2025-12-24 14:00:00
BDL,RSW,2103,2025-12-25 10:36:00,2025-12-25 14:00:00
BDL,RSW,2103,2025-12-26 10:36:00,2025-12-26 14:00:00
BDL,RSW,2103,2025-12-27 10:36:00,2025-12-27 14:00:00
BDL,RSW,2103,2025-12-28 10:36:00,2025-12-28 14:00:00
BDL,RSW,2103,2025-12-29 10:36:00,2025-12-29 14:00:00
BDL,RSW,2103,2025-12-30 10:36:00,2025-12-30 14:00:00
BDL,RSW,2103,2025-12-31 10:36:00,2025-12-31 14:00:00
BDL,SJU,1475,2025-12-02 17:40:00,2025-12-02 22:31:00
BDL,SJU,1475,2025-12-03 17:40:00,2025-12-03 22:31:00
BDL,SJU,1475,2025-12-04 17:40:00,2025-12-04 22:31:00
BDL,SJU,1475,2025-12-05 17:40:00,2025-12-05 22:31:00
BDL,SJU,1475,2025-12-06 17:40:00,2025-12-06 22:31:00
BDL,SJU,1475,2025-12-07 17:40:00,2025-12-07 22:31:00
BDL,SJU,1475,2025-12-08 17:40:00,2025-12-08 22:31:00
BDL,SJU,1475,2025-12-09 17:40:00,2025-12-09 22:31:00
BDL,SJU,1475,2025-12-10 17:40:00,2025-12-10 22:31:00
BDL,SJU,1475,2025-12-11 17:40:00,2025-12-11 22:31:00
BDL,SJU,1475,2025-12-12 17:40:00,2025-12-12 22:31:00
BDL,SJU,1475,2025-12-13 17:40:00,2025-12-13 22:31:00
BDL,SJU,1475,2025-12-14 17:40:00,2025-12-14 22:31:00
BDL,SJU,1475,2025-12-15 17:40:00,2025-12-15 22:31:00
BDL,SJU,1475,2025-12-16 17:40:00,2025-12-16 22:31:00
BDL,SJU,1475,2025-12-17 17:40:00,2025-12-17 22:31:00
BDL,SJU,1475,2025-12-18 19:55:00,2025-12-19 00:46:00
BDL,SJU,1475,2025-12-19 19:10:00,2025-12-19 23:59:00
BDL,SJU,1475,2025-12-20 19:10:00,2025-12-20 23:59:00
BDL,SJU,1475,2025-12-21 19:10:00,2025-12-21 23:59:00
BDL,SJU,1475,2025-12-22 19:10:00,2025-12-22 23:59:00
BDL,SJU,1475,2025-12-23 19:10:00,2025-12-23 23:59:00
BDL,SJU,1475,2025-12-24 19:10:00,2025-12-24 23:59:00
BDL,SJU,1475,2025-12-25 19:10:00,2025-12-25 23:59:00
BDL,SJU,1475,2025-12-26 19:10:00,2025-12-26 23:59:00
BDL,SJU,1475,2025-12-27 19:10:00,2025-12-27 23:59:00
BDL,SJU,1475,2025-12-28 19:10:00,2025-12-28 23:59:00
BDL,SJU,1475,2025-12-29 19:10:00,2025-12-29 23:59:00
BDL,SJU,1475,2025-12-30 19:10:00,2025-12-30 23:59:00
BDL,SJU,1475,2025-12-31 19:10:00,2025-12-31 23:59:00
BDL,SJU,2475,2025-12-03 09:15:00,2025-12-03 14:05:00
BDL,SJU,2475,2025-12-04 09:15:00,2025-12-04 14:05:00
BDL,SJU,2475,2025-12-05 09:15:00,2025-12-05 14:05:00
BDL,SJU,2475,2025-12-06 09:15:00,2025-12-06 14:05:00
BDL,SJU,2475,2025-12-07 09:15:00,2025-12-07 14:05:00
BDL,SJU,2475,2025-12-08 09:15:00,2025-12-08 14:05:00
BDL,SJU,2475,2025-12-09 09:15:00,2025-12-09 14:05:00
BDL,SJU,2475,2025-12-10 09:15:00,2025-12-10 14:05:00
BDL,SJU,2475,2025-12-11 09:15:00,2025-12-11 14:05:00
BDL,SJU,2475,2025-12-12 09:15:00,2025-12-12 14:05:00
BDL,SJU,2475,2025-12-13 09:15:00,2025-12-13 14:05:00
BDL,SJU,2475,2025-12-14 09:15:00,2025-12-14 14:05:00
BDL,SJU,2475,2025-12-15 09:15:00,2025-12-15 14:05:00
BDL,SJU,2475,2025-12-16 09:15:00,2025-12-16 14:05:00
BDL,SJU,2475,2025-12-17 09:15:00,2025-12-17 14:05:00
BDL,SJU,2475,2025-12-18 07:00:00,2025-12-18 11:50:00
BDL,SJU,2475,2025-12-19 07:00:00,2025-12-19 11:50:00
BDL,SJU,2475,2025-12-20 07:00:00,2025-12-20 11:50:00
BDL,SJU,2475,2025-12-21 07:00:00,2025-12-21 11:50:00
BDL,SJU,2475,2025-12-22 07:00:00,2025-12-22 11:50:00
BDL,SJU,2475,2025-12-23 07:00:00,2025-12-23 11:50:00
BDL,SJU,2475,2025-12-24 07:00:00,2025-12-24 11:50:00
BDL,SJU,2475,2025-12-25 07:00:00,2025-12-25 11:50:00
BDL,SJU,2475,2025-12-26 07:00:00,2025-12-26 11:50:00
BDL,SJU,2475,2025-12-27 07:00:00,2025-12-27 11:50:00
BDL,SJU,2475,2025-12-28 07:00:00,2025-12-28 11:50:00
BDL,SJU,2475,2025-12-29 07:00:00,2025-12-29 11:50:00
BDL,SJU,2475,2025-12-30 07:00:00,2025-12-30 11:50:00
BDL,SJU,2475,2025-12-31 07:00:00,2025-12-31 11:50:00
BDL,SJU,2675,2025-12-17 19:59:00,2025-12-18 00:49:00
BDL,SJU,275,2025-12-18 15:41:00,2025-12-18 20:32:00
BDL,SJU,275,2025-12-19 15:41:00,2025-12-19 20:32:00
BDL,SJU,275,2025-12-20 15:41:00,2025-12-20 20:32:00
BDL,SJU,275,2025-12-21 15:41:00,2025-12-21 20:32:00
BDL,SJU,275,2025-12-22 15:41:00,2025-12-22 20:32:00
BDL,SJU,275,2025-12-23 15:41:00,2025-12-23 20:32:00
BDL,SJU,275,2025-12-24 15:41:00,2025-12-24 20:32:00
BDL,SJU,275,2025-12-25 15:41:00,2025-12-25 20:32:00
BDL,SJU,275,2025-12-26 15:41:00,2025-12-26 20:32:00
BDL,SJU,275,2025-12-27 15:41:00,2025-12-27 20:32:00
BDL,SJU,275,2025-12-28 15:41:00,2025-12-28 20:32:00
BDL,SJU,275,2025-12-29 15:41:00,2025-12-29 20:32:00
BDL,SJU,275,2025-12-30 15:41:00,2025-12-30 20:32:00
BDL,SJU,275,2025-12-31 15:41:00,2025-12-31 20:32:00
BDL,TPA,533,2025-12-04 13:45:00,2025-12-04 16:55:00
BDL,TPA,533,2025-12-05 13:45:00,2025-12-05 16:55:00
BDL,TPA,533,2025-12-06 13:30:00,2025-12-06 16:35:00
BDL,TPA,533,2025-12-07 13:30:00,2025-12-07 16:35:00
BDL,TPA,533,2025-12-08 13:30:00,2025-12-08 16:35:00
BDL,TPA,533,2025-12-09 13:30:00,2025-12-09 16:35:00
BDL,TPA,533,2025-12-10 13:30:00,2025-12-10 16:35:00
BDL,TPA,533,2025-12-11 13:30:00,2025-12-11 16:35:00
BDL,TPA,533,2025-12-12 13:30:00,2025-12-12 16:35:00
BDL,TPA,533,2025-12-13 13:30:00,2025-12-13 16:35:00
BDL,TPA,533,2025-12-14 13:30:00,2025-12-14 16:35:00
BDL,TPA,533,2025-12-15 13:30:00,2025-12-15 16:35:00
BDL,TPA,533,2025-12-16 13:30:00,2025-12-16 16:35:00
BDL,TPA,533,2025-12-17 13:30:00,2025-12-17 16:35:00
BDL,TPA,533,2025-12-18 08:00:00,2025-12-18 11:13:00
BDL,TPA,533,2025-12-19 08:00:00,2025-12-19 11:13:00
BDL,TPA,533,2025-12-20 07:00:00,2025-12-20 10:12:00
BDL,TPA,533,2025-12-21 08:00:00,2025-12-21 11:13:00
BDL,TPA,533,2025-12-22 08:00:00,2025-12-22 11:13:00
BDL,TPA,533,2025-12-23 08:00:00,2025-12-23 11:13:00
BDL,TPA,533,2025-12-24 08:00:00,2025-12-24 11:13:00
BDL,TPA,533,2025-12-25 08:00:00,2025-12-25 11:13:00
BDL,TPA,533,2025-12-26 08:00:00,2025-12-26 11:13:00
BDL,TPA,533,2025-12-27 07:00:00,2025-12-27 10:12:00
